student,unit_title,assessment,score,score_level,user_unit
87,Life on Mars,pre,36.18300632227665,1,87 Life on Mars
88,Life on Mars,pre,29.956280663174166,1,88 Life on Mars
89,Life on Mars,pre,34.73576228160465,1,89 Life on Mars
90,Life on Mars,pre,35.35501793869142,1,90 Life on Mars
92,Life on Mars,pre,46.68654879064652,2,92 Life on Mars
93,Life on Mars,pre,16.76364055783106,1,93 Life on Mars
94,Life on Mars,pre,36.76380801352923,1,94 Life on Mars
95,Life on Mars,pre,22.726678337542406,1,95 Life on Mars
96,Life on Mars,pre,39.44602665154649,1,96 Life on Mars
97,Life on Mars,pre,26.638941185824464,1,97 Life on Mars
98,Life on Mars,pre,24.5302203333506,1,98 Life on Mars
99,Life on Mars,pre,41.05547102916488,2,99 Life on Mars
100,Life on Mars,pre,37.58731759977669,1,100 Life on Mars
101,Life on Mars,pre,15.736432155867274,1,101 Life on Mars
102,Life on Mars,pre,17.474712647961532,1,102 Life on Mars
103,Life on Mars,pre,29.70716214238091,1,103 Life on Mars
104,Life on Mars,pre,12.12035908264404,1,104 Life on Mars
105,Life on Mars,pre,22.70992070314427,1,105 Life on Mars
106,Life on Mars,pre,35.83849036605213,1,106 Life on Mars
107,Life on Mars,pre,43.14133040275591,2,107 Life on Mars
108,Life on Mars,pre,36.37386612362141,1,108 Life on Mars
109,Life on Mars,pre,47.05560000777571,2,109 Life on Mars
110,Life on Mars,pre,22.49685457423989,1,110 Life on Mars
111,Life on Mars,pre,37.180333699436495,1,111 Life on Mars
112,Life on Mars,pre,25.92635312321753,1,112 Life on Mars
113,Life on Mars,pre,37.564131139196995,1,113 Life on Mars
114,Life on Mars,pre,36.38719067481194,1,114 Life on Mars
115,Life on Mars,pre,24.68032443804298,1,115 Life on Mars
116,Life on Mars,pre,34.22995869189082,1,116 Life on Mars
117,Life on Mars,pre,32.98242042201643,1,117 Life on Mars
118,Life on Mars,pre,23.150267351575323,1,118 Life on Mars
119,Life on Mars,pre,43.75205919205078,2,119 Life on Mars
120,Life on Mars,pre,14.5196803805308,1,120 Life on Mars
121,Life on Mars,pre,41.109332202294425,2,121 Life on Mars
122,Life on Mars,pre,23.42031398385428,1,122 Life on Mars
123,Life on Mars,pre,38.57187753670168,1,123 Life on Mars
124,Life on Mars,pre,19.273967047411823,1,124 Life on Mars
125,Life on Mars,pre,20.97152991572312,1,125 Life on Mars
126,Life on Mars,pre,36.7697761667358,1,126 Life on Mars
127,Life on Mars,pre,35.11693183401432,1,127 Life on Mars
128,Life on Mars,pre,39.40717815357215,1,128 Life on Mars
129,Life on Mars,pre,33.013785152535675,1,129 Life on Mars
130,Life on Mars,pre,29.15733715450903,1,130 Life on Mars
131,Life on Mars,pre,28.940353732464544,1,131 Life on Mars
132,Life on Mars,pre,31.117110667748182,1,132 Life on Mars
133,Life on Mars,pre,35.020137516269,1,133 Life on Mars
134,Life on Mars,pre,35.60462867773308,1,134 Life on Mars
135,Life on Mars,pre,17.489448964647497,1,135 Life on Mars
136,Life on Mars,pre,37.34910193090528,1,136 Life on Mars
137,Life on Mars,pre,41.86870453373153,2,137 Life on Mars
138,Life on Mars,pre,41.98876297977099,2,138 Life on Mars
139,Life on Mars,pre,37.1766778985333,1,139 Life on Mars
140,Life on Mars,pre,27.734532595785968,1,140 Life on Mars
141,Life on Mars,pre,14.279486567864488,1,141 Life on Mars
142,Life on Mars,pre,37.01831361136046,1,142 Life on Mars
143,Life on Mars,pre,34.27519055965432,1,143 Life on Mars
144,Life on Mars,pre,20.958620489600268,1,144 Life on Mars
145,Life on Mars,pre,44.467471898277715,2,145 Life on Mars
146,Life on Mars,pre,27.079434342579113,1,146 Life on Mars
147,Life on Mars,pre,53.59637496561907,2,147 Life on Mars
148,Life on Mars,pre,30.72686605665927,1,148 Life on Mars
149,Life on Mars,pre,21.874578572930766,1,149 Life on Mars
150,Life on Mars,pre,27.026161334986497,1,150 Life on Mars
151,Life on Mars,pre,21.024511161704677,1,151 Life on Mars
152,Life on Mars,pre,34.57599846021318,1,152 Life on Mars
153,Life on Mars,pre,26.761318467341514,1,153 Life on Mars
154,Life on Mars,pre,30.460415366675974,1,154 Life on Mars
155,Life on Mars,pre,29.26465798042518,1,155 Life on Mars
156,Life on Mars,pre,27.351684942196364,1,156 Life on Mars
157,Life on Mars,pre,28.193390357561505,1,157 Life on Mars
158,Life on Mars,pre,17.945940051989222,1,158 Life on Mars
159,Life on Mars,pre,35.919744621210654,1,159 Life on Mars
160,Life on Mars,pre,32.810676077066056,1,160 Life on Mars
161,Life on Mars,pre,26.127528120439194,1,161 Life on Mars
162,Life on Mars,pre,21.466464123987393,1,162 Life on Mars
163,Life on Mars,pre,39.36519444954187,1,163 Life on Mars
164,Life on Mars,pre,30.309377685100017,1,164 Life on Mars
165,Life on Mars,pre,35.67629053263431,1,165 Life on Mars
166,Life on Mars,pre,21.464171718841676,1,166 Life on Mars
167,Life on Mars,pre,26.25952958405025,1,167 Life on Mars
168,Life on Mars,pre,33.32055601388512,1,168 Life on Mars
169,Life on Mars,pre,29.412657747337768,1,169 Life on Mars
170,Life on Mars,pre,19.01170887810174,1,170 Life on Mars
171,Life on Mars,pre,26.29276905504849,1,171 Life on Mars
172,Life on Mars,pre,33.76590096303137,1,172 Life on Mars
173,Life on Mars,pre,6.249858463044411,1,173 Life on Mars
174,Life on Mars,pre,45.77446698313605,2,174 Life on Mars
175,Life on Mars,pre,33.12947794076299,1,175 Life on Mars
176,Life on Mars,pre,34.26437922861898,1,176 Life on Mars
177,Life on Mars,pre,31.864282441392096,1,177 Life on Mars
178,Life on Mars,pre,24.274720069961056,1,178 Life on Mars
179,Life on Mars,pre,32.21649848177312,1,179 Life on Mars
180,Life on Mars,pre,31.635232412342305,1,180 Life on Mars
181,Life on Mars,pre,29.886261583659707,1,181 Life on Mars
182,Life on Mars,pre,29.007378499991795,1,182 Life on Mars
183,Life on Mars,pre,27.026719585956727,1,183 Life on Mars
184,Life on Mars,pre,32.71075421706136,1,184 Life on Mars
185,Life on Mars,pre,38.78663911877477,1,185 Life on Mars
186,Life on Mars,pre,36.465563136878544,1,186 Life on Mars
187,Life on Mars,pre,30.092127436829646,1,187 Life on Mars
188,Life on Mars,pre,33.57221883900263,1,188 Life on Mars
189,Life on Mars,pre,19.857093864145124,1,189 Life on Mars
190,Life on Mars,pre,16.701425143336152,1,190 Life on Mars
191,Life on Mars,pre,42.00569604674285,2,191 Life on Mars
192,Life on Mars,pre,24.62285933717976,1,192 Life on Mars
193,Life on Mars,pre,28.438131112978695,1,193 Life on Mars
194,Life on Mars,pre,42.38121762608351,2,194 Life on Mars
195,Life on Mars,pre,31.68926086659333,1,195 Life on Mars
196,Life on Mars,pre,23.6964008738803,1,196 Life on Mars
197,Life on Mars,pre,36.95287226676895,1,197 Life on Mars
198,Life on Mars,pre,29.812967502135894,1,198 Life on Mars
199,Life on Mars,pre,35.127283701051404,1,199 Life on Mars
200,Life on Mars,pre,44.40563748441542,2,200 Life on Mars
201,Life on Mars,pre,34.789226226626774,1,201 Life on Mars
202,Life on Mars,pre,11.972182669125143,1,202 Life on Mars
203,Life on Mars,pre,39.55310320489061,1,203 Life on Mars
204,Life on Mars,pre,32.186819185196576,1,204 Life on Mars
205,Life on Mars,pre,28.075996024520872,1,205 Life on Mars
206,Life on Mars,pre,32.95136650123645,1,206 Life on Mars
207,Life on Mars,pre,38.013013359715316,1,207 Life on Mars
208,Life on Mars,pre,21.296958522648897,1,208 Life on Mars
209,Life on Mars,pre,36.862902027248914,1,209 Life on Mars
210,Life on Mars,pre,13.558364548984446,1,210 Life on Mars
211,Life on Mars,pre,40.87650604641868,2,211 Life on Mars
213,Life on Mars,pre,30.29799088058987,1,213 Life on Mars
214,Life on Mars,pre,31.17982804438169,1,214 Life on Mars
215,Life on Mars,pre,19.942916456229423,1,215 Life on Mars
216,Life on Mars,pre,47.502340555932165,2,216 Life on Mars
217,Life on Mars,pre,2.965218455213943,1,217 Life on Mars
218,Life on Mars,pre,34.812873005949676,1,218 Life on Mars
220,Life on Mars,pre,28.577392026623038,1,220 Life on Mars
221,Life on Mars,pre,27.568164930277714,1,221 Life on Mars
222,Life on Mars,pre,28.438703989651692,1,222 Life on Mars
223,Life on Mars,pre,49.73731359002752,2,223 Life on Mars
224,Life on Mars,pre,36.78562152025475,1,224 Life on Mars
225,Life on Mars,pre,26.191846594845426,1,225 Life on Mars
226,Life on Mars,pre,35.005498929950775,1,226 Life on Mars
227,Life on Mars,pre,22.948035845544016,1,227 Life on Mars
228,Life on Mars,pre,19.85598955812843,1,228 Life on Mars
229,Life on Mars,pre,26.96099789895068,1,229 Life on Mars
230,Life on Mars,pre,31.313380793646193,1,230 Life on Mars
231,Life on Mars,pre,52.062308884869196,2,231 Life on Mars
232,Life on Mars,pre,41.240581727340306,2,232 Life on Mars
233,Life on Mars,pre,36.18321356871541,1,233 Life on Mars
234,Life on Mars,pre,18.462115408842475,1,234 Life on Mars
235,Life on Mars,pre,37.71559120761717,1,235 Life on Mars
236,Life on Mars,pre,35.4096002206617,1,236 Life on Mars
237,Life on Mars,pre,27.859586214493593,1,237 Life on Mars
238,Life on Mars,pre,39.36241032426212,1,238 Life on Mars
239,Life on Mars,pre,41.030062573214124,2,239 Life on Mars
240,Life on Mars,pre,32.32349548522269,1,240 Life on Mars
241,Life on Mars,pre,31.204547883988745,1,241 Life on Mars
242,Life on Mars,pre,40.04742710342589,2,242 Life on Mars
243,Life on Mars,pre,36.6520201878803,1,243 Life on Mars
244,Life on Mars,pre,36.83037286874983,1,244 Life on Mars
245,Life on Mars,pre,21.180609858706646,1,245 Life on Mars
246,Life on Mars,pre,32.17211451333836,1,246 Life on Mars
247,Life on Mars,pre,22.421327361926544,1,247 Life on Mars
248,Life on Mars,pre,24.772294910663625,1,248 Life on Mars
249,Life on Mars,pre,41.653259496257,2,249 Life on Mars
250,Life on Mars,pre,50.11782050749026,2,250 Life on Mars
251,Life on Mars,pre,36.42150351363617,1,251 Life on Mars
252,Life on Mars,pre,12.31988748378221,1,252 Life on Mars
253,Life on Mars,pre,35.45270426142285,1,253 Life on Mars
254,Life on Mars,pre,38.90487465714149,1,254 Life on Mars
255,Life on Mars,pre,42.941046780016464,2,255 Life on Mars
256,Life on Mars,pre,15.352975905334702,1,256 Life on Mars
257,Life on Mars,pre,35.19567565080968,1,257 Life on Mars
258,Life on Mars,pre,34.257778707452346,1,258 Life on Mars
259,Life on Mars,pre,29.81126296353228,1,259 Life on Mars
260,Life on Mars,pre,34.54135030821104,1,260 Life on Mars
261,Life on Mars,pre,33.679059990451954,1,261 Life on Mars
262,Life on Mars,pre,30.240660634897843,1,262 Life on Mars
263,Life on Mars,pre,31.67446902315733,1,263 Life on Mars
264,Life on Mars,pre,29.834969417781664,1,264 Life on Mars
265,Life on Mars,pre,39.663237930811725,1,265 Life on Mars
266,Life on Mars,pre,41.027776763473085,2,266 Life on Mars
267,Life on Mars,pre,30.2207214821111,1,267 Life on Mars
268,Life on Mars,pre,29.483273375217955,1,268 Life on Mars
269,Life on Mars,pre,38.45759846026148,1,269 Life on Mars
270,Life on Mars,pre,16.96095222871801,1,270 Life on Mars
271,Life on Mars,pre,18.472954798680284,1,271 Life on Mars
272,Life on Mars,pre,19.11661479479094,1,272 Life on Mars
273,Life on Mars,pre,36.509888936041214,1,273 Life on Mars
274,Life on Mars,pre,39.42254352332009,1,274 Life on Mars
275,Life on Mars,pre,27.887132949864668,1,275 Life on Mars
276,Life on Mars,pre,46.82211327981928,2,276 Life on Mars
277,Life on Mars,pre,12.139407655684447,1,277 Life on Mars
278,Life on Mars,pre,43.55452634113451,2,278 Life on Mars
279,Life on Mars,pre,33.10465621871301,1,279 Life on Mars
280,Life on Mars,pre,39.377349005002074,1,280 Life on Mars
281,Life on Mars,pre,37.467852744467955,1,281 Life on Mars
282,Life on Mars,pre,36.693347086740424,1,282 Life on Mars
283,Life on Mars,pre,25.668573823682816,1,283 Life on Mars
284,Life on Mars,pre,32.15324128563992,1,284 Life on Mars
285,Life on Mars,pre,26.939072982490607,1,285 Life on Mars
286,Life on Mars,pre,8.301879661688005,1,286 Life on Mars
287,Life on Mars,pre,15.381035254683312,1,287 Life on Mars
288,Life on Mars,pre,35.85956823797136,1,288 Life on Mars
289,Life on Mars,pre,29.572319694420592,1,289 Life on Mars
290,Life on Mars,pre,21.521163289704504,1,290 Life on Mars
291,Life on Mars,pre,36.63540468658863,1,291 Life on Mars
292,Life on Mars,pre,35.23978946832264,1,292 Life on Mars
293,Life on Mars,pre,26.690782691769304,1,293 Life on Mars
294,Life on Mars,pre,35.07234805762795,1,294 Life on Mars
295,Life on Mars,pre,37.10606574894745,1,295 Life on Mars
296,Life on Mars,pre,27.72498183370773,1,296 Life on Mars
297,Life on Mars,pre,33.90161353240433,1,297 Life on Mars
298,Life on Mars,pre,23.91999962309557,1,298 Life on Mars
299,Life on Mars,pre,3.2799749976572983,1,299 Life on Mars
300,Life on Mars,pre,29.53965008289083,1,300 Life on Mars
301,Life on Mars,pre,31.15350259819062,1,301 Life on Mars
302,Life on Mars,pre,35.28807676979763,1,302 Life on Mars
303,Life on Mars,pre,39.05713942662736,1,303 Life on Mars
304,Life on Mars,pre,33.52560201561807,1,304 Life on Mars
305,Life on Mars,pre,28.105071972868128,1,305 Life on Mars
306,Life on Mars,pre,32.98530428264439,1,306 Life on Mars
307,Life on Mars,pre,23.872236018603477,1,307 Life on Mars
308,Life on Mars,pre,34.49716803742068,1,308 Life on Mars
309,Life on Mars,pre,13.782328557763389,1,309 Life on Mars
310,Life on Mars,pre,37.80763021484113,1,310 Life on Mars
311,Life on Mars,pre,4.537509371093229,1,311 Life on Mars
312,Life on Mars,pre,8.837379914927599,1,312 Life on Mars
313,Life on Mars,pre,33.41437759400766,1,313 Life on Mars
314,Life on Mars,pre,39.388679116992016,1,314 Life on Mars
315,Life on Mars,pre,41.63533489181821,2,315 Life on Mars
316,Life on Mars,pre,33.32624765648855,1,316 Life on Mars
317,Life on Mars,pre,19.872039104609502,1,317 Life on Mars
318,Life on Mars,pre,35.78871956803621,1,318 Life on Mars
319,Life on Mars,pre,35.17310637098596,1,319 Life on Mars
320,Life on Mars,pre,21.747673367244374,1,320 Life on Mars
321,Life on Mars,pre,33.14156521868531,1,321 Life on Mars
322,Life on Mars,pre,13.630631681740478,1,322 Life on Mars
323,Life on Mars,pre,25.658035646619492,1,323 Life on Mars
324,Life on Mars,pre,27.000139220064874,1,324 Life on Mars
325,Life on Mars,pre,21.529096009025984,1,325 Life on Mars
326,Life on Mars,pre,56.52336042756122,2,326 Life on Mars
327,Life on Mars,pre,36.4455756370686,1,327 Life on Mars
328,Life on Mars,pre,16.034042454156726,1,328 Life on Mars
329,Life on Mars,pre,39.38842005917697,1,329 Life on Mars
330,Life on Mars,pre,8.027923304541087,1,330 Life on Mars
331,Life on Mars,pre,37.15267564673569,1,331 Life on Mars
332,Life on Mars,pre,27.22546919888136,1,332 Life on Mars
333,Life on Mars,pre,40.465348733845566,2,333 Life on Mars
334,Life on Mars,pre,26.927500364064656,1,334 Life on Mars
335,Life on Mars,pre,34.518059840062925,1,335 Life on Mars
336,Life on Mars,pre,35.9893858820429,1,336 Life on Mars
337,Life on Mars,pre,30.21474038468487,1,337 Life on Mars
338,Life on Mars,pre,15.85641811721353,1,338 Life on Mars
339,Life on Mars,pre,54.686930247670766,2,339 Life on Mars
340,Life on Mars,pre,39.871156682380985,1,340 Life on Mars
341,Life on Mars,pre,40.67305200468598,2,341 Life on Mars
342,Life on Mars,pre,36.408231008933456,1,342 Life on Mars
343,Life on Mars,pre,49.591223845481295,2,343 Life on Mars
344,Life on Mars,pre,34.53133294227893,1,344 Life on Mars
345,Life on Mars,pre,22.272388892566756,1,345 Life on Mars
346,Life on Mars,pre,30.090593909324397,1,346 Life on Mars
347,Life on Mars,pre,23.541338427037658,1,347 Life on Mars
348,Life on Mars,pre,41.51838544145651,2,348 Life on Mars
349,Life on Mars,pre,47.514537975537245,2,349 Life on Mars
350,Life on Mars,pre,53.585677992037084,2,350 Life on Mars
351,Life on Mars,pre,33.11227569890584,1,351 Life on Mars
352,Life on Mars,pre,32.80993288533366,1,352 Life on Mars
353,Life on Mars,pre,37.57299637777751,1,353 Life on Mars
354,Life on Mars,pre,43.04444043126425,2,354 Life on Mars
355,Life on Mars,pre,30.29088229529603,1,355 Life on Mars
356,Life on Mars,pre,22.369030720210702,1,356 Life on Mars
357,Life on Mars,pre,32.630578431962626,1,357 Life on Mars
358,Life on Mars,pre,41.05089435175199,2,358 Life on Mars
359,Life on Mars,pre,34.11043496059357,1,359 Life on Mars
360,Life on Mars,pre,26.1568185205918,1,360 Life on Mars
361,Life on Mars,pre,35.285396135178146,1,361 Life on Mars
362,Life on Mars,pre,29.44194330182092,1,362 Life on Mars
363,Life on Mars,pre,3.4690802484638255,1,363 Life on Mars
364,Life on Mars,pre,39.82991870919707,1,364 Life on Mars
365,Life on Mars,pre,33.81149429855418,1,365 Life on Mars
366,Life on Mars,pre,16.842400533023838,1,366 Life on Mars
367,Life on Mars,pre,33.76570010493158,1,367 Life on Mars
368,Life on Mars,pre,12.544052992494144,1,368 Life on Mars
369,Life on Mars,pre,55.36777676669574,2,369 Life on Mars
370,Life on Mars,pre,28.11002537361611,1,370 Life on Mars
371,Life on Mars,pre,30.78590463701412,1,371 Life on Mars
372,Life on Mars,pre,32.5942045013945,1,372 Life on Mars
373,Life on Mars,pre,31.68825114505337,1,373 Life on Mars
374,Life on Mars,pre,30.203134434447254,1,374 Life on Mars
375,Life on Mars,pre,27.640554825599978,1,375 Life on Mars
376,Life on Mars,pre,8.093484276790484,1,376 Life on Mars
377,Life on Mars,pre,38.4701092079028,1,377 Life on Mars
378,Life on Mars,pre,32.92162868845964,1,378 Life on Mars
379,Life on Mars,pre,41.70138893861559,2,379 Life on Mars
380,Life on Mars,pre,28.939148767096952,1,380 Life on Mars
381,Life on Mars,pre,30.921398548665156,1,381 Life on Mars
382,Life on Mars,pre,28.43673362023899,1,382 Life on Mars
383,Life on Mars,pre,40.428702504742,2,383 Life on Mars
384,Life on Mars,pre,35.471101764915105,1,384 Life on Mars
385,Life on Mars,pre,22.502030763285322,1,385 Life on Mars
386,Life on Mars,pre,26.113321563476948,1,386 Life on Mars
387,Life on Mars,pre,45.12745789465566,2,387 Life on Mars
388,Life on Mars,pre,32.5487590954381,1,388 Life on Mars
389,Life on Mars,pre,14.832560353757106,1,389 Life on Mars
